171175,QRO         ,QRO-00032747,345987,17:00.0,33:00.0,CLOSED      ,0,5,17,January,2022,17,January,2022,bplasco,bplasco,PM          ,Standard,,33,041-001-005 ,FILTRO DE AIRE DE CABINA,,1,1,172.27,26.16,172.27,198.43,1805,TRACTOR     ,2021,EC-04       ,Sayer Full                                                  ,MAINTENANCE REPAIR,PM          ,000041 - Servicio Preventivo A - LT,PART        ,AF55839,30:00.0,,17,January,2022,17/01/22 15:33,,SIN CITA    
171175,QRO         ,QRO-00032747,345987,17:00.0,33:00.0,CLOSED      ,0,5,17,January,2022,17,January,2022,bplasco,bplasco,PM          ,Standard,,31,999,FILTRO COMBUSTIBLE,,1,1,324,51.84,324,375.84,1805,TRACTOR     ,2021,EC-04       ,Sayer Full                                                  ,MAINTENANCE REPAIR,PM          ,000041 - Servicio Preventivo A - LT,PART        ,ZFGFF5776,30:00.0,,17,January,2022,17/01/22 15:33,,SIN CITA    
171175,QRO         ,QRO-00032747,345987,17:00.0,33:00.0,CLOSED      ,0,5,17,January,2022,17,January,2022,bplasco,bplasco,CAMBIO DAÑO ,Standard,,31,999,PLUMA LIMPIAPARA BRISAS 22,,1,1,382.13,61.14,382.13,443.27,1805,TRACTOR     ,2021,EC-04       ,Sayer Full                                                  ,MANAGEMENT DECISION,PREVENT VENC,000013 - Correctivo Tractos,PART        ,BO3002200,30:00.0,,17,January,2022,17/01/22 15:33,,SIN CITA    
171175,QRO         ,QRO-00032747,345987,17:00.0,33:00.0,CLOSED      ,0,5,17,January,2022,17,January,2022,bplasco,bplasco,CAMBIO DAÑO ,Standard,,33,043-006-019 ,JUNTA - MÚLTIPLE DE ESCAPE,,1,1,306.52,49.04,306.52,355.56,1805,TRACTOR     ,2021,EC-04       ,Sayer Full                                                  ,MANAGEMENT DECISION,PREVENT VENC,000013 - Correctivo Tractos,PART        ,2880215,30:00.0,,17,January,2022,17/01/22 15:33,,SIN CITA    
171175,QRO         ,QRO-00032747,345987,17:00.0,33:00.0,CLOSED      ,0,5,17,January,2022,17,January,2022,bplasco,bplasco,PM          ,Standard,,31,999,FILTRO AIRE PROSTAR,,1,1,1730,276.8,1730,2006.8,1805,TRACTOR     ,2021,EC-04       ,Sayer Full                                                  ,MAINTENANCE REPAIR,PM          ,000041 - Servicio Preventivo A - LT,PART        ,2515575C2,30:00.0,,17,January,2022,17/01/22 15:33,,SIN CITA    
171175,QRO         ,QRO-00032747,345987,17:00.0,33:00.0,CLOSED      ,0,5,17,January,2022,17,January,2022,bplasco,bplasco,PM          ,Standard,,31,999,FILTRO SECADOR AIRE LT,,1,1,1935.86,165.36,1935.86,2101.22,1805,TRACTOR     ,2021,EC-04       ,Sayer Full                                                  ,MAINTENANCE REPAIR,PM          ,000041 - Servicio Preventivo A - LT,PART        ,2515573C1,30:00.0,,17,January,2022,17/01/22 15:33,,SIN CITA    
171175,QRO         ,QRO-00032747,345987,17:00.0,33:00.0,CLOSED      ,0,5,17,January,2022,17,January,2022,bplasco,bplasco,PM          ,Standard,,31,999,FILTRO HVAC,,1,1,414.83,55.12,414.83,469.95,1805,TRACTOR     ,2021,EC-04       ,Sayer Full                                                  ,MAINTENANCE REPAIR,PM          ,000041 - Servicio Preventivo A - LT,PART        ,4068883C1,30:00.0,,17,January,2022,17/01/22 15:33,,SIN CITA    
171175,QRO         ,QRO-00032747,345987,17:00.0,33:00.0,CLOSED      ,0,5,17,January,2022,17,January,2022,bplasco,bplasco,PM          ,Standard,,33,041-001-005 ,FILTRO LIMPIADOR DE AIRE DE MOTOR,,1,1,89,14.24,89,103.24,1805,TRACTOR     ,2021,EC-04       ,Sayer Full                                                  ,MAINTENANCE REPAIR,PM          ,000041 - Servicio Preventivo A - LT,PART        ,AF26430,30:00.0,,17,January,2022,17/01/22 15:33,,SIN CITA    
171403,QRO         ,QRO-00032790,,00:00.0,59:00.0,CLOSED      ,5,122,22,January,2022,17,January,2022,trailerwash,bplasco,PM          ,Vendor,TRAILERWASH SA DE CV,32,000-029     ,LAVADO EXT CAJA SECA,,1,1,185.22,0,185.22,185.22,10188,TRAILER     ,2016,EC-04       ,Sayer Full                                                  ,MAINTENANCE REPAIR,PM          ,000029 - Servicio De Lavado,SERVICES    ,,00:00.0,,18,January,2022,18/01/22 15:19,,CON CITA    
171412,QRO         ,QRO-00032793,,45:00.0,38:00.0,CLOSED      ,0,1,18,January,2022,18,January,2022,bplasco,bplasco,MC          ,Standard,,31,999,MANGUERA DE ESPIRAL PARA MANITA DE AIRE,,1,1,387.93,62.07,387.93,450,D-2161,DOLLY       ,2022,EC-04       ,Sayer Full                                                  ,MANAGEMENT DECISION,CORREC DOLLY,000018 - Correctivo Dolly,PART        ,RF2973901,30:00.0,,18,January,2022,18/01/22 16:38,,EXPRES      
171426,QRO         ,QRO-00032798,287230,30:00.0,10:00.0,CLOSED      ,2,45,20,January,2022,18,January,2022,bplasco,bplasco,MC          ,Standard,,31,999,"CINTA MASKING 2""",,1,1,51.72,8.28,51.72,60,1808,TRACTOR     ,2021,EC-04       ,Sayer Full                                                  ,MANAGEMENT DECISION,CORRECTIVO  ,000013 - Correctivo Tractos,PART        ,TU393148,30:00.0,,20,January,2022,20/01/22 13:10,,SIN CITA    
171706,SAYER APASEO,SAAP-0000500,,43:00.0,08:00.0,CLOSED      ,8,192,28,January,2022,20,January,2022,bplasco,bplasco,DAÑO OP     ,Standard,,31,999,CONECTOR HEMBRA PLASTICO,,1,1,280.18,0,280.18,280.18,10248,TRAILER     ,2019,EC-04       ,Sayer Full                                                  ,MAINTENANCE REPAIR,PREVENT VENC,000061 - Daño Operativo,PART        ,PH16-724,30:00.0,,28,January,2022,28/01/22 11:08,,SIN CITA    
171732,QRO         ,QRO-00032820,290047,11:00.0,26:00.0,CLOSED      ,0,0,20,January,2022,20,January,2022,bplasco,bplasco,MC          ,Vendor,REFACCIONES Y REMOLQUES VENPOL SA DE CV,32,000-013     ,Compra de bolsa de aire ,,1,1,1790,0,1790,1790,1808,TRACTOR     ,2021,EC-04       ,Sayer Full                                                  ,MANAGEMENT DECISION,CORRECTIVO  ,000013 - Correctivo Tractos,SERVICES    ,,30:00.0,,20,January,2022,20/01/22 13:26,,SIN CITA    
171780,MEX         ,MEX-00025402,,29:00.0,31:00.0,CLOSED      ,6,147,26,January,2022,20,January,2022,oalejandro,oalejandro,PM          ,Vendor,RIVAS OSORIO ELISEO,33,999-999-999 ,RETEN #370065 A,,4,4,140.66,19.05,562.64,581.69,10258,TRAILER     ,2019,EC-04       ,Sayer Full                                                  ,MAINTENANCE REPAIR,PM          ,000005 - Servicio Preventivo Caja Seca A1,PART        ,370065A,00:00.0,,23,January,2022,23/01/22 22:44,,CON CITA    
171780,MEX         ,MEX-00025402,,29:00.0,31:00.0,CLOSED      ,6,147,26,January,2022,20,January,2022,oalejandro,oalejandro,PM          ,Vendor,RIVAS OSORIO ELISEO,33,018-005-003 ,SET DE BALERO 415 (HM518445 - HM518410),,2,2,705,105.75,1410,1515.75,10258,TRAILER     ,2019,EC-04       ,Sayer Full                                                  ,MAINTENANCE REPAIR,PM          ,000005 - Servicio Preventivo Caja Seca A1,PART        ,SET415,00:00.0,,23,January,2022,23/01/22 22:44,,CON CITA    
171780,MEX         ,MEX-00025402,,29:00.0,31:00.0,CLOSED      ,6,147,26,January,2022,20,January,2022,oalejandro,oalejandro,PM          ,Vendor,RIVAS OSORIO ELISEO,32,000-007     ,Preventivo Programado,,1,1,1770,0,1770,1770,10258,TRAILER     ,2019,EC-04       ,Sayer Full                                                  ,MAINTENANCE REPAIR,PM          ,000005 - Servicio Preventivo Caja Seca A1,SERVICES    ,,00:00.0,,23,January,2022,23/01/22 22:44,,CON CITA    
171828,SAYER APASEO,SAAP-0000508,,02:00.0,19:00.0,CLOSED      ,1,26,22,January,2022,21,January,2022,bplasco,bplasco,DAÑO OP     ,Standard,,33,017-001-011 ,RENOVADO GRL 11R22.5,,3,3,1466.92,0,4400.76,4400.76,10180,TRAILER     ,2016,EC-04       ,Sayer Full                                                  ,MAINTENANCE REPAIR,DESGASTADO  ,000058 - Preventivo Llantas,PART        ,GRL11R22.5,00:00.0,,22,January,2022,22/01/22 12:19,,SIN CITA    
171828,SAYER APASEO,SAAP-0000508,,02:00.0,19:00.0,CLOSED      ,1,26,22,January,2022,21,January,2022,bplasco,bplasco,RENOVADO    ,Standard,,33,017-001-011 ,RENOVADO GRL 11R22.5,,1,1,1466.92,0,1466.92,1466.92,10180,TRAILER     ,2016,EC-04       ,Sayer Full                                                  ,MANAGEMENT DECISION,DESGASTADO  ,000058 - Preventivo Llantas,PART        ,GRL11R22.5,00:00.0,,22,January,2022,22/01/22 12:19,,SIN CITA    
171992,QRO         ,QRO-00032848,,00:00.0,12:00.0,CLOSED      ,2,51,22,January,2022,20,January,2022,trailerwash,bplasco,PM          ,Vendor,TRAILERWASH SA DE CV,32,000-029     ,LAVADO EXT CAJA SECA,,1,1,185.22,0,185.22,185.22,10207,TRAILER     ,2018,EC-04       ,Sayer Full                                                  ,MAINTENANCE REPAIR,PM          ,000029 - Servicio De Lavado,SERVICES    ,,00:00.0,,21,January,2022,21/01/22 16:06,,CON CITA    
171999,QRO         ,QRO-00032851,349104,16:00.0,32:00.0,CLOSED      ,0,1,21,January,2022,21,January,2022,bplasco,bplasco,MC          ,Standard,,31,999,BOLSA DE AIRE,,1,1,1831.18,145.42,1831.18,1976.6,1805,TRACTOR     ,2021,EC-04       ,Sayer Full                                                  ,MANAGEMENT DECISION,CORRECTIVO  ,000013 - Correctivo Tractos,PART        ,GO1R12-403,30:00.0,,21,January,2022,21/01/22 17:32,,SIN CITA    
171999,QRO         ,QRO-00032851,349104,16:00.0,32:00.0,CLOSED      ,0,1,21,January,2022,21,January,2022,bplasco,bplasco,MC          ,Standard,,31,999,"CONEXIÓN UNIÓN RÁPIDA DE 3/8""",,2,2,110.8,17.47,221.6,239.07,1805,TRACTOR     ,2021,EC-04       ,Sayer Full                                                  ,MANAGEMENT DECISION,CORRECTIVO  ,000013 - Correctivo Tractos,PART        ,RFUNI0616,30:00.0,,21,January,2022,21/01/22 17:32,,SIN CITA    
171999,QRO         ,QRO-00032851,349104,16:00.0,32:00.0,CLOSED      ,0,1,21,January,2022,21,January,2022,bplasco,bplasco,MC          ,Standard,,31,999,SOPORTE LODERA CURVO RH (PROSTAR),,1,1,1956.1,312.98,1956.1,2269.08,1805,TRACTOR     ,2021,EC-04       ,Sayer Full                                                  ,MANAGEMENT DECISION,CORRECTIVO  ,000013 - Correctivo Tractos,PART        ,3593171C92,30:00.0,,21,January,2022,21/01/22 17:32,,SIN CITA    
171999,QRO         ,QRO-00032851,349104,16:00.0,32:00.0,CLOSED      ,0,1,21,January,2022,21,January,2022,bplasco,bplasco,MC          ,Standard,,31,999,LODERA TRASERA IZQUIERSA PROSTAR,,1,1,401.12,0,401.12,401.12,1805,TRACTOR     ,2021,EC-04       ,Sayer Full                                                  ,MANAGEMENT DECISION,CORRECTIVO  ,000013 - Correctivo Tractos,PART        ,NV3560969C1,30:00.0,,21,January,2022,21/01/22 17:32,,SIN CITA    
171999,QRO         ,QRO-00032851,349104,16:00.0,32:00.0,CLOSED      ,0,1,21,January,2022,21,January,2022,bplasco,bplasco,MC          ,Standard,,31,999,RONDANA PLANA 1/2,,5,5,0.95,0.12,4.75,4.87,1805,TRACTOR     ,2021,EC-04       ,Sayer Full                                                  ,MANAGEMENT DECISION,CORRECTIVO  ,000013 - Correctivo Tractos,PART        ,RFRON419,30:00.0,,21,January,2022,21/01/22 17:32,,SIN CITA    
171999,QRO         ,QRO-00032851,349104,16:00.0,32:00.0,CLOSED      ,0,1,21,January,2022,21,January,2022,bplasco,bplasco,MC          ,Standard,,31,999,TORNILLO 3/8 X 11/2 NC,,5,5,2.63,0.4,13.15,13.55,1805,TRACTOR     ,2021,EC-04       ,Sayer Full                                                  ,MANAGEMENT DECISION,CORRECTIVO  ,000013 - Correctivo Tractos,PART        ,RFTOR796,30:00.0,,21,January,2022,21/01/22 17:32,,SIN CITA    
171999,QRO         ,QRO-00032851,349104,16:00.0,32:00.0,CLOSED      ,0,1,21,January,2022,21,January,2022,bplasco,bplasco,MC          ,Standard,,31,999,TUERCA 3/8 NF SEGURIDAD,,5,5,1.29,0.19,6.45,6.64,1805,TRACTOR     ,2021,EC-04       ,Sayer Full                                                  ,MANAGEMENT DECISION,CORRECTIVO  ,000013 - Correctivo Tractos,PART        ,RFTUE096NF,30:00.0,,21,January,2022,21/01/22 17:32,,SIN CITA    
172070,QRO         ,QRO-00032856,349104,08:00.0,39:00.0,CLOSED      ,0,0,22,January,2022,22,January,2022,bplasco,bplasco,MC          ,Standard,,31,999,BOLSA DE AIRE,,1,1,1831.18,145.42,1831.18,1976.6,1805,TRACTOR     ,2021,EC-04       ,Sayer Full                                                  ,MANAGEMENT DECISION,CORRECTIVO  ,000014 - Correctivo Cajas,PART        ,GO1R12-403,30:00.0,,22,January,2022,22/01/22 12:39,,SIN CITA    
172195,QRO         ,QRO-00032861,291095,06:00.0,49:00.0,CLOSED      ,1,26,25,January,2022,24,January,2022,bplasco,lperrusquia,PM          ,Standard,,32,000-001     ,Servicio Preventivo A LT,,1,1,323.75,27.61,323.75,351.36,1808,TRACTOR     ,2021,EC-04       ,Sayer Full                                                  ,MAINTENANCE REPAIR,PREVENT VENC,000041 - Servicio Preventivo A - LT,PART        ,LF14001NN,30:00.0,,25,January,2022,25/01/22 15:49,,SIN CITA    
172195,QRO         ,QRO-00032861,291095,06:00.0,49:00.0,CLOSED      ,1,26,25,January,2022,24,January,2022,bplasco,lperrusquia,PM          ,Standard,,32,000-001     ,Servicio Preventivo A LT,,1,1,865,129.75,865,994.75,1808,TRACTOR     ,2021,EC-04       ,Sayer Full                                                  ,MAINTENANCE REPAIR,PREVENT VENC,000041 - Servicio Preventivo A - LT,PART        ,2510993C2,30:00.0,,25,January,2022,25/01/22 15:49,,SIN CITA    
172195,QRO         ,QRO-00032861,291095,06:00.0,49:00.0,CLOSED      ,1,26,25,January,2022,24,January,2022,bplasco,lperrusquia,PM          ,Standard,,32,000-001     ,Servicio Preventivo A LT,,250,250,1.26,0.11,315,315.11,1808,TRACTOR     ,2021,EC-04       ,Sayer Full                                                  ,MAINTENANCE REPAIR,PREVENT VENC,000041 - Servicio Preventivo A - LT,PART        ,RDR215999GR GRAMOS,30:00.0,,25,January,2022,25/01/22 15:49,,SIN CITA    
